country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
0,18,141,315,0,25.6635413,94.0989878,5,1.0,198.0,59.0
0,18,141,315,0,25.6635413,94.0989878,0,2.0,16.0,10.0
0,19,25,188,0,21.51161,86.89088,0,40.0,50.0,42.0
0,19,29,112,0,22.1166054,85.3945546,4,88.0,500.0,184.0
0,19,55,118,0,21.8004996,83.8396977,0,2.0,70.0,6.0
0,19,211,354,0,22.220833,84.809444,0,27.0,127.0,108.0
0,19,211,419,0,22.245,84.88111111,5,39.0,63.0,51.0
0,19,234,305,0,21.606865,85.510538,5,65.0,196.0,109.0
0,19,234,305,0,21.606865,85.510538,1,7.0,7.0,7.0
0,19,236,462,0,20.9360711,85.1707021,5,6.0,309.0,131.0
0,19,236,462,0,20.9360711,85.1707021,6,1.0,21.0,5.0
0,19,237,31,0,21.869985,85.167016,3,11.0,35.0,13.0
0,21,117,71,0,31.321907,75.578914,1,2.0,3.0,2.0
0,21,117,71,0,31.321907,75.578914,6,14.0,17.0,17.0
0,21,138,187,0,30.736056,76.209694,6,5.0,9.0,7.0
0,21,151,341,0,30.9028,75.8086,5,81.0,95.0,87.0
0,21,151,341,0,30.9028,75.8086,3,19.0,34.0,21.0
0,21,191,270,0,30.349388,76.366642,5,34.0,79.0,57.0
0,21,191,270,0,30.349388,76.366642,1,6.0,6.0,6.0
0,21,191,270,0,30.349388,76.366642,6,10.0,58.0,30.0
0,22,5,72,0,26.470859,74.646594,5,47.0,90.0,70.0
0,22,7,272,0,27.554793,76.611536,4,31.0,131.0,102.0
0,19,59,110,0,20.94185,86.1151,6,4.0,18.0,6.0
0,19,74,52,0,20.48891,85.84768,4,61.0,171.0,109.0
0,19,137,176,0,21.6439,85.599355,4,15.0,60.0,29.0
0,19,137,176,0,21.6439,85.599355,6,6.0,24.0,9.0
0,19,182,85,0,21.847279,85.416905,5,34.0,299.0,149.0
0,19,182,85,0,21.847279,85.416905,1,6.0,7.0,6.0
0,19,211,111,0,22.18972222,84.86277778,6,2.0,10.0,5.0
0,19,211,354,0,22.220833,84.809444,2,15.0,15.0,15.0
0,20,198,179,0,11.9309,79.8027,6,5.0,12.0,8.0
0,21,12,131,0,31.62,74.876512,3,29.0,43.0,36.0
0,21,34,147,0,30.233011,74.907758,4,12.0,77.0,32.0
0,22,28,24,0,25.106006,76.469948,4,98.0,195.0,125.0
0,22,28,24,0,25.106006,76.469948,2,10.0,113.0,36.0
0,22,32,356,0,25.747299,71.393989,5,13.0,82.0,40.0
0,22,32,356,0,25.747299,71.393989,2,4.0,36.0,12.0
0,21,156,348,0,30.649961,76.331442,4,17.0,226.0,75.0
0,21,156,348,0,30.649961,76.331442,1,6.0,6.0,6.0
0,19,59,110,0,20.94185,86.1151,1,2.0,3.0,3.0
0,22,121,365,0,24.588397,76.172782,2,29.0,112.0,82.0
0,22,121,365,0,24.588397,76.172782,6,8.0,69.0,20.0
0,22,123,171,0,28.108988,75.386577,5,19.0,160.0,68.0
0,22,123,171,0,28.108988,75.386577,4,101.0,184.0,141.0
0,22,123,171,0,28.108988,75.386577,2,8.0,66.0,25.0
0,22,123,171,0,28.108988,75.386577,3,35.0,91.0,50.0
0,22,125,77,0,26.268249,73.0193853,6,1.0,10.0,4.0
0,22,125,77,0,26.268249,73.0193853,3,5.0,79.0,23.0
0,22,125,182,0,26.215415,73.070156,0,7.0,100.0,30.0
0,22,125,253,0,26.358805,73.047444,5,15.0,58.0,31.0
0,22,146,294,0,25.196024,75.855668,0,12.0,76.0,30.0
0,22,146,443,0,25.14389,75.821256,1,1.0,8.0,4.0
0,22,173,199,0,27.213494,73.734444,4,95.0,173.0,118.0
0,22,184,169,0,25.771061,73.340227,5,7.0,231.0,93.0
0,22,184,169,0,25.771061,73.340227,6,8.0,15.0,12.0
0,22,196,338,0,24.041198,74.780702,4,78.0,415.0,171.0
0,22,196,338,0,24.041198,74.780702,6,4.0,10.0,6.0
0,22,125,253,0,26.358805,73.047444,6,4.0,10.0,6.0
0,22,125,253,0,26.358805,73.047444,3,7.0,74.0,34.0
0,22,125,392,0,26.253384,72.976571,2,3.0,105.0,35.0
0,22,125,392,0,26.253384,72.976571,1,5.0,40.0,9.0
0,22,146,96,0,25.16409,75.858137,5,7.0,58.0,30.0
0,22,146,96,0,25.16409,75.858137,0,4.0,82.0,12.0
0,22,146,294,0,25.196024,75.855668,2,16.0,102.0,48.0
0,22,146,294,0,25.196024,75.855668,1,2.0,15.0,5.0
0,22,76,209,0,26.895552,76.334753,2,21.0,113.0,53.0
0,22,83,358,0,26.699557,77.898881,1,10.0,25.0,13.0
0,22,86,38,0,23.837789,73.714926,5,23.0,107.0,50.0
0,22,86,38,0,23.837789,73.714926,2,12.0,34.0,22.0
0,22,106,153,0,29.61075,74.283608,4,101.0,276.0,150.0
0,22,106,153,0,29.61075,74.283608,2,11.0,31.0,18.0
0,22,106,153,0,29.61075,74.283608,1,3.0,4.0,3.0
0,22,115,347,0,26.786682,75.827928,0,21.0,146.0,83.0
0,22,115,432,0,26.9502929,75.730943,5,69.0,249.0,116.0
0,22,115,432,0,26.9502929,75.730943,1,8.0,39.0,16.0
0,22,115,432,0,26.9502929,75.730943,6,16.0,33.0,26.0
0,22,115,432,0,26.9502929,75.730943,3,13.0,43.0,24.0
0,22,116,389,0,26.912329,70.909168,1,10.0,16.0,12.0
0,22,116,389,0,26.912329,70.909168,6,1.0,6.0,3.0
0,22,116,389,0,26.912329,70.909168,3,8.0,67.0,29.0
0,22,44,339,0,25.339605,74.618883,3,1.0,57.0,8.0
0,22,45,346,0,28.194909,76.862296,1,2.0,19.0,16.0
0,22,45,346,0,28.194909,76.862296,0,2.0,66.0,43.0
0,22,45,346,0,28.194909,76.862296,3,5.0,50.0,10.0
0,22,57,298,0,25.435774,75.644272,5,15.0,90.0,53.0
0,22,115,3,0,26.902909,75.836858,6,16.0,27.0,21.0
0,22,115,257,0,26.843698,75.766894,5,13.0,160.0,59.0
0,22,115,257,0,26.843698,75.766894,1,6.0,10.0,8.0
0,22,106,153,0,29.61075,74.283608,6,7.0,51.0,23.0
0,22,106,153,0,29.61075,74.283608,0,6.0,79.0,45.0
0,22,115,3,0,26.902909,75.836858,2,20.0,84.0,45.0
0,22,57,298,0,25.435774,75.644272,1,2.0,5.0,4.0
0,22,71,431,0,24.892047,74.623527,1,6.0,17.0,12.0
0,24,73,384,0,10.942451,76.978996,6,15.0,60.0,29.0
0,24,73,384,0,10.942451,76.978996,3,21.0,25.0,24.0
0,24,99,11,0,13.4127,80.1081,1,1.0,1.0,1.0
0,24,193,385,0,11.258242,77.552761,4,28.0,65.0,47.0
0,24,193,385,0,11.258242,77.552761,0,42.0,47.0,46.0
0,25,112,56,0,17.460103,78.334361,0,10.0,76.0,27.0
0,25,112,104,0,17.470431,78.566959,4,15.0,60.0,29.0
0,25,112,104,0,17.470431,78.566959,1,15.0,60.0,29.0
0,22,244,434,0,26.159933,75.780517,0,15.0,76.0,24.0
0,23,94,504,0,27.33853,88.614099,4,12.0,90.0,51.0
0,23,94,504,0,27.33853,88.614099,6,1.0,1.0,1.0
0,23,94,504,0,27.33853,88.614099,3,15.0,27.0,18.0
0,24,65,13,0,13.0664,80.2112,2,9.0,25.0,14.0
0,24,65,215,0,13.1278,80.2642,4,25.0,99.0,60.0
0,24,65,215,0,13.1278,80.2642,6,5.0,7.0,6.0
0,24,65,250,0,13.1662,80.2584,5,2.0,61.0,42.0
0,25,112,156,0,17.5316895,78.218939,5,51.0,187.0,82.0
0,25,112,156,0,17.5316895,78.218939,2,6.0,8.0,7.0
0,25,112,156,0,17.5316895,78.218939,6,1.0,104.0,23.0
0,25,112,165,0,17.585705,78.126199,4,76.0,124.0,89.0
0,25,112,165,0,17.585705,78.126199,6,10.0,16.0,12.0
0,25,112,216,0,17.393559,78.339194,0,24.0,45.0,28.0
0,25,112,216,0,17.393559,78.339194,3,17.0,33.0,17.0
0,25,112,217,0,17.544899,78.486949,5,44.0,56.0,51.0
0,25,112,217,0,17.544899,78.486949,3,13.0,36.0,15.0
0,25,112,301,0,17.37206,78.50864,5,15.0,60.0,29.0
0,25,112,301,0,17.37206,78.50864,0,15.0,60.0,29.0
0,25,112,301,0,17.37206,78.50864,3,15.0,60.0,29.0
0,25,112,367,0,17.528544,78.286195,2,13.0,19.0,17.0
0,25,112,367,0,17.528544,78.286195,1,4.0,5.0,5.0
0,25,112,393,0,17.4559458,78.4332152,0,40.0,74.0,68.0
0,22,219,390,0,26.031443,76.359327,5,20.0,272.0,51.0
0,22,219,390,0,26.031443,76.359327,6,1.0,11.0,5.0
0,22,222,353,0,27.608912,75.153302,1,8.0,18.0,11.0
0,22,226,485,0,24.885261,72.857549,6,3.0,7.0,5.0
0,22,232,309,0,29.931624,73.864511,2,4.0,27.0,10.0
0,22,232,309,0,29.931624,73.864511,3,7.0,91.0,72.0
0,22,244,434,0,26.159933,75.780517,5,32.0,133.0,74.0
0,24,65,250,0,13.1662,80.2584,1,1.0,9.0,2.0
0,24,65,251,0,13.164544,80.26285,4,37.0,101.0,73.0
0,24,73,314,0,11.0328,77.0349,5,35.0,90.0,63.0
0,24,73,314,0,11.0328,77.0349,1,1.0,1.0,1.0
0,25,112,155,0,17.5184,78.278777,5,42.0,85.0,60.0
0,27,1,256,0,27.23711,78.01936,5,19.0,223.0,82.0
0,27,1,256,0,27.23711,78.01936,1,5.0,5.0,5.0
0,27,1,256,0,27.23711,78.01936,6,8.0,12.0,9.0
0,27,1,378,0,27.106972,78.000111,4,108.0,243.0,158.0
0,27,1,378,0,27.106972,78.000111,0,10.0,22.0,17.0
0,27,1,378,0,27.106972,78.000111,3,10.0,14.0,14.0
0,27,1,396,0,27.19865833,78.00598056,4,105.0,169.0,136.0
0,27,1,396,0,27.19865833,78.00598056,0,32.0,41.0,35.0
0,27,1,435,0,27.19862,77.92066,5,15.0,186.0,73.0
0,27,56,502,0,28.406963,77.849831,1,8.0,15.0,11.0
0,27,56,502,0,28.406963,77.849831,0,10.0,63.0,48.0
0,27,56,502,0,28.406963,77.849831,3,1.0,81.0,7.0
0,27,92,287,0,27.168897,78.37696,2,17.0,17.0,17.0
0,27,92,487,0,27.1594,78.3953,1,2.0,2.0,2.0
0,27,96,170,0,28.646233,77.358075,4,127.0,265.0,179.0
0,27,96,170,0,28.646233,77.358075,0,3.0,78.0,32.0
0,27,96,484,0,28.6603346,77.3572563,0,36.0,100.0,50.0
0,27,96,484,0,28.6603346,77.3572563,3,1.0,119.0,9.0
0,27,97,237,0,26.730136,83.433859,4,49.0,163.0,115.0
0,27,97,237,0,26.730136,83.433859,3,2.0,5.0,3.0
0,27,98,213,0,28.47272,77.482,4,112.0,418.0,222.0
0,27,139,189,0,28.2348927,77.8683002,3,7.0,17.0,17.0
0,27,150,133,0,26.86812,81.005119,5,83.0,258.0,161.0
0,27,150,205,0,26.906111,80.948222,0,24.0,68.0,39.0
0,27,150,205,0,26.906111,80.948222,3,11.0,60.0,18.0
0,27,150,221,0,26.90723,80.98579,0,8.0,14.0,12.0
0,27,1,435,0,27.19862,77.92066,6,34.0,76.0,53.0
0,27,1,435,0,27.19862,77.92066,3,13.0,14.0,14.0
0,27,23,398,0,28.964949,77.278761,2,18.0,61.0,30.0
0,27,30,73,0,28.359581,79.414455,2,2.0,3.0,2.0
0,27,30,73,0,28.359581,79.414455,6,64.0,100.0,82.0
0,27,30,73,0,28.359581,79.414455,0,53.0,76.0,61.0
0,27,122,436,0,25.4547,78.6039,2,5.0,6.0,6.0
0,27,131,109,0,26.428282,80.327067,2,27.0,27.0,27.0
0,27,131,282,0,26.509954,80.249612,4,88.0,189.0,123.0
0,27,131,282,0,26.509954,80.249612,3,15.0,17.0,16.0
0,27,131,296,0,26.4703136,80.3229863,0,38.0,130.0,76.0
0,25,112,505,0,17.349694,78.451437,4,54.0,158.0,115.0
0,25,112,505,0,17.349694,78.451437,0,3.0,58.0,7.0
0,25,112,505,0,17.349694,78.451437,3,22.0,27.0,24.0
0,26,0,30,0,23.8175497,91.2726974,2,19.0,27.0,21.0
0,27,96,229,0,28.757294,77.278792,2,32.0,88.0,53.0
0,27,96,229,0,28.757294,77.278792,3,7.0,78.0,11.0
0,27,96,395,0,28.685382,77.453839,0,6.0,81.0,34.0
0,27,107,10,0,28.725645,77.749675,5,41.0,302.0,193.0
0,27,251,37,0,25.301778,82.996789,0,8.0,20.0,17.0
0,27,251,157,0,25.262326,82.995408,2,2.0,2.0,2.0
0,27,251,249,0,25.32393,82.99687,2,2.0,6.0,3.0
0,27,257,311,0,27.571409,77.655757,0,18.0,39.0,34.0
0,28,77,101,0,30.269444,78.044167,4,61.0,165.0,109.0
0,28,77,101,0,30.269444,78.044167,3,18.0,84.0,24.0
0,28,134,135,0,29.2124114,78.9611753,5,15.0,60.0,29.0
0,28,134,135,0,29.2124114,78.9611753,6,15.0,60.0,29.0
0,27,169,302,0,29.4723508,77.7194031,1,8.0,11.0,10.0
0,27,169,302,0,29.4723508,77.7194031,6,1.0,17.0,10.0
0,27,183,406,0,28.5447608,77.3231257,5,49.0,275.0,166.0
0,27,183,411,0,28.5898,77.3101,0,27.0,98.0,55.0
0,27,183,413,0,28.56923,77.393848,2,63.0,158.0,111.0
0,27,183,413,0,28.56923,77.393848,3,7.0,53.0,10.0
0,27,197,183,0,25.425602,81.917152,0,9.0,46.0,32.0
0,27,165,185,0,28.856664,78.772638,1,6.0,6.0,6.0
0,27,165,201,0,28.849399,78.742362,0,22.0,50.0,31.0
0,27,165,474,0,28.802625,78.753728,0,75.0,100.0,85.0
0,27,169,302,0,29.4723508,77.7194031,5,85.0,209.0,152.0
0,27,197,273,0,25.494,81.863,6,29.0,100.0,58.0
0,27,197,273,0,25.494,81.863,3,4.0,24.0,6.0
0,27,201,0,0,26.207781,81.245571,2,15.0,23.0,19.0
0,28,209,438,0,30.075911,78.2859547,3,79.0,149.0,88.0
0,29,18,107,0,23.697936,86.944395,2,7.0,41.0,20.0
0,27,165,105,0,28.840739,78.697531,2,21.0,51.0,34.0
0,27,165,106,0,28.88528,78.7388,1,4.0,4.0,4.0
0,29,18,239,0,23.618183,87.105718,1,1.0,2.0,1.0
0,29,18,239,0,23.618183,87.105718,0,18.0,89.0,23.0
0,29,33,387,0,22.7605581,88.3617589,1,5.0,6.0,6.0
0,29,33,387,0,22.7605581,88.3617589,6,11.0,16.0,12.0
0,27,161,121,0,28.999264,77.7590354,1,6.0,8.0,7.0
0,29,87,246,0,23.567923,87.306843,2,7.0,55.0,20.0
0,29,87,313,0,23.508764,87.35444,1,6.0,8.0,7.0
0,29,87,313,0,23.508764,87.35444,6,5.0,41.0,7.0
0,29,87,500,0,23.549395,87.300496,5,54.0,158.0,94.0
0,29,87,500,0,23.549395,87.300496,1,2.0,7.0,4.0
0,29,87,500,0,23.549395,87.300496,6,27.0,28.0,28.0
0,29,87,500,0,23.549395,87.300496,0,22.0,78.0,34.0
0,29,105,340,0,22.06047,88.109737,5,19.0,69.0,46.0
0,29,110,34,0,22.629801,88.352017,5,38.0,86.0,58.0
0,29,110,89,0,22.6025571,88.3105664,6,2.0,21.0,9.0
0,29,110,316,0,22.5687319,88.2797276,4,61.0,127.0,96.0
0,29,110,316,0,22.5687319,88.2797276,2,22.0,65.0,37.0
0,29,110,316,0,22.5687319,88.2797276,3,7.0,33.0,13.0
0,29,143,23,0,22.5367507,88.3638022,5,37.0,89.0,58.0
0,29,143,23,0,22.5367507,88.3638022,4,36.0,100.0,68.0
0,29,143,23,0,22.5367507,88.3638022,6,11.0,15.0,13.0
0,29,143,175,0,22.49929,88.36917,4,40.0,94.0,64.0
0,29,143,175,0,22.49929,88.36917,0,16.0,24.0,19.0
0,29,143,351,0,22.51106,88.35142,0,18.0,30.0,21.0
0,29,143,488,0,22.5448082,88.3403691,1,7.0,8.0,8.0
0,29,224,498,0,26.6879226,88.4152495,3,21.0,51.0,28.0
0,2,223,466,0,24.82827,92.79525,6,4.0,6.0,5.0
0,2,228,128,0,26.987634,94.636574,2,14.0,28.0,15.0
0,3,16,208,0,26.146529,87.454184,1,4.0,4.0,4.0
0,3,16,208,0,26.146529,87.454184,0,31.0,78.0,51.0
0,3,16,208,0,26.146529,87.454184,3,9.0,11.0,10.0
0,3,17,299,0,25.5626095,84.663264,2,4.0,9.0,7.0
0,3,17,299,0,25.5626095,84.663264,6,5.0,6.0,5.0
0,0,100,361,0,16.316553,80.413302,4,34.0,84.0,49.0
0,0,100,361,0,16.316553,80.413302,2,12.0,20.0,16.0
0,0,100,361,0,16.316553,80.413302,0,11.0,26.0,13.0
0,0,100,361,0,16.316553,80.413302,3,15.0,42.0,15.0
0,0,152,456,0,16.186555,81.13219,5,47.0,500.0,142.0
0,0,152,456,0,16.186555,81.13219,4,46.0,500.0,139.0
0,0,152,456,0,16.186555,81.13219,3,15.0,60.0,29.0
0,0,254,364,0,16.554731,80.64911,4,57.0,76.0,63.0
0,0,254,364,0,16.554731,80.64911,2,15.0,28.0,22.0
0,1,175,288,0,27.103358,93.679645,1,1.0,1.0,1.0
0,1,175,288,0,27.103358,93.679645,6,9.0,10.0,10.0
0,2,60,55,0,26.071318,91.87488,5,83.0,307.0,187.0
0,0,243,482,0,13.615387,79.40923,3,10.0,28.0,10.0
0,0,254,143,0,16.536107,80.594233,2,14.0,33.0,18.0
0,0,254,196,0,16.486692,80.699436,4,15.0,60.0,29.0
0,0,254,196,0,16.486692,80.699436,6,15.0,60.0,29.0
0,0,254,196,0,16.486692,80.699436,0,15.0,60.0,29.0
0,2,102,318,0,26.1875,91.744194,6,9.0,48.0,20.0
0,2,102,318,0,26.1875,91.744194,3,10.0,26.0,11.0
0,2,102,357,0,26.181742,91.78063,4,73.0,209.0,100.0
0,2,172,67,0,26.349082,92.68449,0,6.0,23.0,18.0
0,0,8,405,0,16.5150833,80.5181667,6,2.0,6.0,4.0
0,0,13,138,0,14.675886,77.593027,6,8.0,17.0,10.0
0,0,13,138,0,14.675886,77.593027,3,32.0,35.0,35.0
0,0,70,123,0,13.20488,79.097889,0,18.0,39.0,20.0
0,0,89,99,0,16.711754,81.092095,6,5.0,34.0,13.0
0,0,89,99,0,16.711754,81.092095,3,2.0,50.0,3.0
0,2,102,164,0,26.2028636,91.70046436,3,15.0,60.0,29.0
0,2,102,223,0,26.10887,91.589544,4,110.0,209.0,145.0
0,0,242,471,0,13.67,79.35,5,28.0,82.0,57.0
0,0,242,471,0,13.67,79.35,6,1.0,10.0,5.0
0,0,8,405,0,16.5150833,80.5181667,4,38.0,122.0,77.0
0,3,160,113,0,27.308328,84.531742,5,58.0,260.0,148.0
0,3,160,113,0,27.308328,84.531742,4,75.0,199.0,138.0
0,3,160,113,0,27.308328,84.531742,0,32.0,33.0,32.0
0,3,166,120,0,26.63086,84.90051,5,38.0,187.0,98.0
0,3,168,473,0,25.376776,86.471523,5,20.0,52.0,40.0
0,3,168,473,0,25.376776,86.471523,4,20.0,50.0,37.0
0,3,168,473,0,25.376776,86.471523,1,2.0,3.0,3.0
0,3,170,47,0,26.11442,85.39813,0,7.0,38.0,25.0
0,3,170,47,0,26.11442,85.39813,3,16.0,53.0,23.0
0,3,215,82,0,25.859655,85.77944,4,34.0,121.0,82.0
0,3,217,86,0,24.952822,84.002396,5,15.0,63.0,33.0
0,3,217,86,0,24.952822,84.002396,6,5.0,6.0,5.0
0,3,217,86,0,24.952822,84.002396,0,41.0,100.0,51.0
0,3,229,66,0,26.2271665,84.3570427,4,71.0,118.0,95.0
0,3,229,66,0,26.2271665,84.3570427,1,1.0,1.0,1.0
0,4,62,409,0,30.735567,76.775714,2,4.0,35.0,12.0
0,3,170,280,0,26.1209,85.3647,0,20.0,60.0,20.0
0,3,170,280,0,26.1209,85.3647,3,7.0,16.0,7.0
0,3,192,83,0,25.586562,85.043586,3,8.0,31.0,9.0
0,3,192,160,0,25.610369,85.132568,5,87.0,242.0,154.0
0,3,192,160,0,25.610369,85.132568,6,1.0,19.0,11.0
0,3,192,160,0,25.610369,85.132568,3,47.0,50.0,48.0
0,3,192,360,0,25.599486,85.113666,6,1.0,11.0,6.0
0,3,58,60,0,25.56752,83.966379,4,47.0,107.0,70.0
0,3,58,60,0,25.56752,83.966379,2,9.0,10.0,9.0
0,3,58,60,0,25.56752,83.966379,6,27.0,35.0,31.0
0,3,58,60,0,25.56752,83.966379,3,1.0,12.0,2.0
0,3,95,76,0,24.7955,84.9994,5,27.0,113.0,60.0
0,3,95,197,0,24.792403,84.992416,5,32.0,150.0,65.0
0,3,95,197,0,24.792403,84.992416,2,11.0,13.0,12.0
0,3,36,228,0,25.42742023,86.13886079,4,49.0,101.0,84.0
0,3,36,228,0,25.42742023,86.13886079,2,9.0,16.0,13.0
0,3,36,228,0,25.42742023,86.13886079,1,3.0,4.0,4.0
0,3,40,262,0,25.265194,87.012947,5,12.0,68.0,36.0
0,3,40,262,0,25.265194,87.012947,0,64.0,82.0,74.0
0,3,50,80,0,25.204762,85.51496,6,10.0,10.0,10.0
0,3,192,391,0,25.596727,85.085624,2,32.0,48.0,37.0
0,3,192,391,0,25.596727,85.085624,6,4.0,7.0,4.0
0,3,192,391,0,25.596727,85.085624,3,6.0,85.0,16.0
0,3,204,87,0,25.0328,85.41948,2,13.0,15.0,14.0
0,3,204,87,0,25.0328,85.41948,6,2.0,3.0,3.0
0,3,204,87,0,25.0328,85.41948,0,37.0,48.0,43.0
0,4,62,420,0,30.751462,76.762879,4,15.0,60.0,29.0
0,5,43,70,0,21.185571,81.343175,3,8.0,12.0,11.0
0,5,43,148,0,21.224231,81.40835,4,20.0,103.0,60.0
0,3,104,172,0,25.697189,85.2459,0,28.0,44.0,36.0
0,3,104,172,0,25.697189,85.2459,3,1.0,123.0,8.0
0,3,135,269,0,25.560083,87.553265,6,20.0,26.0,23.0
0,5,52,254,0,22.08815,82.13737,5,37.0,133.0,75.0
0,5,52,254,0,22.08815,82.13737,6,14.0,24.0,19.0
0,6,78,78,0,28.615828,77.271992,3,2.0,73.0,7.0
0,6,78,84,0,28.7500499,77.1112615,1,4.0,8.0,7.0
0,6,78,84,0,28.7500499,77.1112615,3,29.0,31.0,30.0
0,6,78,102,0,28.498571,77.26484,4,29.0,199.0,130.0
0,6,78,103,0,28.5710274,77.0719006,5,45.0,392.0,206.0
0,6,78,103,0,28.5710274,77.0719006,1,22.0,34.0,26.0
0,6,78,159,0,28.493624,77.201159,5,28.0,386.0,190.0
0,6,78,19,0,28.4706914,77.1099364,0,14.0,63.0,43.0
0,6,78,53,0,28.5512005,77.2735737,4,114.0,268.0,176.0
0,6,78,53,0,28.5512005,77.2735737,0,20.0,109.0,69.0
0,6,78,53,0,28.5512005,77.2735737,3,7.0,48.0,9.0
0,6,78,54,0,28.594169,77.1251,5,29.0,64.0,46.0
0,6,78,54,0,28.594169,77.1251,4,112.0,268.0,187.0
0,6,78,54,0,28.594169,77.1251,6,55.0,62.0,58.0
0,6,78,78,0,28.615828,77.271992,5,46.0,303.0,166.0
0,5,163,137,0,22.1910172,83.5197009,0,20.0,118.0,103.0
0,5,202,2,0,21.258815,81.578979,2,30.0,45.0,37.0
0,5,202,2,0,21.258815,81.578979,0,24.0,62.0,40.0
0,5,202,35,0,21.219665,81.630094,1,2.0,2.0,2.0
0,5,202,35,0,21.219665,81.630094,6,6.0,69.0,18.0
0,5,202,219,0,21.237755,81.705301,4,49.0,108.0,68.0
0,5,202,219,0,21.237755,81.705301,1,2.0,2.0,2.0
0,6,78,159,0,28.493624,77.201159,2,1.0,1.0,1.0
0,6,78,161,0,28.6811736,77.3025234,5,52.0,324.0,170.0
0,6,78,161,0,28.6811736,77.3025234,4,105.0,145.0,128.0
0,6,78,161,0,28.6811736,77.3025234,2,58.0,86.0,68.0
0,6,78,161,0,28.6811736,77.3025234,1,6.0,12.0,7.0
0,6,78,161,0,28.6811736,77.3025234,0,20.0,101.0,57.0
0,6,78,163,0,28.54246,77.191651,3,6.0,44.0,12.0
0,5,202,449,0,21.371751,81.664929,1,2.0,2.0,2.0
0,5,202,449,0,21.371751,81.664929,6,1.0,70.0,18.0
0,5,245,306,0,22.06631475,83.33820077,5,53.0,348.0,217.0
0,5,245,306,0,22.06631475,83.33820077,2,15.0,60.0,29.0
0,6,78,5,0,28.815329,77.15301,6,8.0,24.0,13.0
0,5,145,481,0,22.348441,82.549611,0,14.0,62.0,42.0
0,5,147,307,0,22.12665,83.483212,1,2.0,2.0,2.0
0,5,163,137,0,22.1910172,83.5197009,5,74.0,317.0,189.0
0,5,163,137,0,22.1910172,83.5197009,2,25.0,94.0,62.0
0,6,78,9,0,28.647622,77.315809,1,1.0,2.0,2.0
0,6,78,17,0,28.695381,77.181665,4,131.0,240.0,182.0
0,5,145,481,0,22.348441,82.549611,5,44.0,500.0,188.0
0,6,78,174,0,28.540721,77.168544,5,42.0,318.0,158.0
0,6,78,283,0,28.60909,77.0325413,6,11.0,20.0,14.0
0,6,78,284,0,28.594004,76.909423,6,78.0,89.0,83.0
0,6,78,284,0,28.594004,76.909423,3,13.0,94.0,17.0
0,6,78,289,0,28.570173,76.933762,2,68.0,105.0,82.0
0,6,78,289,0,28.570173,76.933762,1,10.0,12.0,11.0
0,6,78,289,0,28.570173,76.933762,3,4.0,100.0,7.0
0,6,78,290,0,28.822836,77.101981,3,15.0,76.0,17.0
0,6,78,295,0,28.56789,77.250515,3,1.0,125.0,18.0
0,6,78,227,0,28.5918245,77.2273074,0,15.0,60.0,45.0
0,6,78,247,0,28.611281,77.237738,4,100.0,222.0,168.0
0,6,78,252,0,28.636429,77.201067,2,40.0,77.0,56.0
0,6,78,252,0,28.636429,77.201067,6,21.0,51.0,36.0
0,6,78,276,0,28.684678,77.076574,0,20.0,112.0,71.0
0,6,78,276,0,28.684678,77.076574,3,5.0,52.0,8.0
0,6,78,283,0,28.60909,77.0325413,4,115.0,414.0,270.0
0,6,78,303,0,28.57834,77.184,2,8.0,9.0,9.0
0,6,78,304,0,28.6573814,77.1585447,2,34.0,170.0,94.0
0,6,78,308,0,28.530785,77.271255,4,129.0,361.0,203.0
0,6,78,324,0,28.623763,77.287209,5,40.0,267.0,147.0
0,6,78,324,0,28.623763,77.287209,2,25.0,115.0,69.0
0,6,78,324,0,28.623763,77.287209,1,8.0,12.0,10.0
0,6,78,454,0,28.710508,77.249485,5,52.0,310.0,172.0
0,6,78,455,0,28.531346,77.190156,5,50.0,318.0,157.0
0,6,78,464,0,28.62181,77.1944633,2,15.0,60.0,29.0
0,6,78,464,0,28.62181,77.1944633,3,1.0,5.0,2.0
0,6,78,497,0,28.672342,77.31526,4,119.0,202.0,162.0
0,6,78,174,0,28.540721,77.168544,0,75.0,117.0,110.0
0,6,78,180,0,28.58028,77.233829,0,33.0,106.0,48.0
0,6,78,227,0,28.5918245,77.2273074,5,71.0,302.0,144.0
0,6,78,227,0,28.5918245,77.2273074,2,13.0,54.0,32.0
0,6,78,342,0,28.674045,77.131023,6,32.0,56.0,47.0
0,6,78,343,0,28.639652,77.146275,4,149.0,328.0,214.0
0,6,78,343,0,28.639652,77.146275,1,6.0,22.0,14.0
0,7,2,141,0,22.977134,72.553024,4,15.0,60.0,29.0
0,7,2,355,0,23.020509,72.579261,4,111.0,314.0,184.0
0,7,2,355,0,23.020509,72.579261,2,15.0,224.0,69.0
0,6,78,343,0,28.639652,77.146275,0,45.0,115.0,67.0
0,6,78,345,0,28.563262,77.186937,2,2.0,107.0,45.0
0,6,78,345,0,28.563262,77.186937,0,20.0,114.0,71.0
0,6,78,377,0,28.732528,77.11992,2,19.0,52.0,33.0
0,6,78,428,0,28.6514781,77.1473105,0,16.0,66.0,41.0
0,7,2,381,0,23.023389,72.515201,1,3.0,22.0,9.0
